label,Message,clean_Message
0,No dear i do have free messages without any recharge. Hi hi hi,dear free messag without recharg hi hi hi
0,I dun believe u. I thk u told him.,dun believ thk told
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",know god creat gap finger one made come amp fill gap hold hand love
0,Yes:)sura in sun tv.:)lol.,yessura sun tvlol
0,Arun can u transfr me d amt,arun transfr amt
0,Takin a shower now but yeah I'll leave when I'm done,takin shower yeah ill leav im done
0,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,work eye philosophi text later bit free chat
0,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u,havent lost ill alway b ui didnt intend hurt never knew felt iwasmarinethat itriedtel urmomi careabout
1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",win winner mr foley ipod excit prize soon keep eye mobil visit
0,You bad girl. I can still remember them,bad girl still rememb
0,How much i gave to you. Morning.,much gave morn
0,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",hope alright babe worri might felt bit despar learn job fake wait come back love
0,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",hey tell blake address carlo want meet got lost he answer phone
0,Can i get your opinion on something first?,get opinion someth first
0,That one week leave i put know that time. Why.,one week leav put know time
0,"If we hit it off, you can move in with me :)",hit move
0,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,excel spent ltgt year air forc iraq afghanistan stabl honest like travel
0,I wanna watch that movie,wanna watch movi
0,Ok lor thanx... Ü in school?,ok lor thanx ü school
0,I'm in class. Did you get my text.,im class get text
0,The bus leaves at  &lt;#&gt; ,bu leav ltgt
0,God bless.get good sleep my dear...i will pray!,god blessget good sleep deari pray
1,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,today voda number end select receiv award match pleas call quot claim code standard rate app
0,Do have a nice day today. I love you so dearly.,nice day today love dearli
0,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,aiyo bit pai seh ü noe scare dun rem die hee becom better lookin oredi leh
0,"Aight, I'll ask a few of my roommates",aight ill ask roommat
0,"Now, whats your house # again ? And do you have any beer there ?",what hous beer
0,Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?,ü wan meet n combin part how da rest da project go
0,Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,get ticket walsal tue th march mate get sat ill pay treat want go text bak terri
0,Yes we are chatting too.,ye chat
0,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,hi jess dont know work call im home eve xxx
0,Sian... Aft meeting supervisor got work 2 do liao... U working now?,sian aft meet supervisor got work liao work
0,Are you going to write ccna exam this week??,go write ccna exam week
0,Well i will watch shrek in 3D!!B),well watch shrek db
0,Am i that much dirty fellow?,much dirti fellow
0,Dunno dat's wat he told me. Ok lor...,dunno dat wat told ok lor
0,I'll probably be by tomorrow (or even later tonight if something's going on),ill probabl tomorrow even later tonight someth go
0,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,couldnt say die man feel sad go want know would probabl gone late night
0,If you're thinking of lifting me one then no.,your think lift one
0,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,dun wan dun like alreadi ah wat still eat
0,Sent me ur email id soon,sent email id soon
0,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",dude what teresa hope okay didnt hear peopl call receiv packag sinc dec ltgt thot yould like know fantast year best read plu realli realli bam first aid usml work done
0,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,hey gorgeou man work mobil number good one babe squishi mwah
1,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",hottest pic straight phone see get wet want xx text pic text cost p textoper gga xxx
0,That's the way you should stay oh.,that way stay oh
0,Hello- thanx for taking that call. I got a job! Starts on monday!,hello thanx take call got job start monday
0,What time is ur flight tmr?,time flight tmr
0,When should I come over?,come
0,I have a rather prominent bite mark on my right cheek,rather promin bite mark right cheek
0,* Will be september by then!,septemb
0,Are you wet right now?,wet right
0,And how's your husband.,how husband
1,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",hack chat get backdoor entri chat room fraction cost repli neo call subscrib p pm dp bcm box ldn wcnxx
0,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,norm tomorrow finish co st test need sort librari stuff point tomo got letter today access til end march better get move
0,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,yeah got list joanna im feel realli anti social
0,I am in your office na.,offic na
0,Are you comingdown later?,comingdown later
0,Super da:)good replacement for murali,super dagood replac murali
0,Da is good good player.why he is unsold.,da good good playerwhi unsold
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,hi want join st later meet five call class
0,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,engalnd telli decid wont let watch mia elliot kiss damn
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",free nokia motorola upto mth price linerent free xnet minstxtmth free btooth call mobileupd call optoutdwv
0,I dont want to hear philosophy. Just say what happen,dont want hear philosophi say happen
0,You got job in wipro:)you will get every thing in life in 2 or 3 years.,got job wiproy get everi thing life year
0,Then cant get da laptop? My matric card wif ü lei... ,cant get da laptop matric card wif ü lei
0,Dunno da next show aft 6 is 850. Toa payoh got 650.,dunno da next show aft toa payoh got
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",nd time tri contact pound prize claim easi call p per min btnationalr
0,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,made payment dont much sorri would want fedex way
0,They did't play one day last year know even though they have very good team.. Like india.,didt play one day last year know even though good team like india
0,K.:)you are the only girl waiting in reception ah?,kyou girl wait recept ah
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",say slowli godi love amp need youclean heart bloodsend ten special peopl amp c miracl tomorrow itplspl
0,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,hate turn fun shop trip annoy day everyth would look hous
0,"Sir, i am waiting for your call.",sir wait call
0,What's up. Do you want me to come online?,what want come onlin
0,"It could work, we'll reach a consensus at the next meeting",could work well reach consensu next meet
0,Aiyah then i wait lor. Then u entertain me. Hee...,aiyah wait lor entertain hee
0,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",last thing ever want hurt didnt think would youd laugh embarass delet tag keep go far knew wasnt even fact even felt like would hurt show realli dont know messi wednesday wasnt bad problem time clean choos skype take pictur sleep want go dont mind thing dont make bed throw laundri top cant friend hous im embarass there underwear bra strewn bed pillow floor that someth els use good least make bed
0,I'll let you know when it kicks in,ill let know kick
0,You call him now ok i said call him,call ok said call
0,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,call number avail appoint ask connect call wahe fathima
0,Or ü go buy wif him then i meet ü later can?,ü go buy wif meet ü later
0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,mmmm fuck fair know weak grin push knee expos belli pull head dont forget know wick smile
0,Today my system sh get ready.all is well and i am also in the deep well,today system sh get readyal well also deep well
0,Mom wants to know where you at,mom want know
0,"Aight, I'll text you when I'm back",aight ill text im back
0,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,dont know support ass srt thnk think ps play usb
0,Oh ok i didnt know what you meant. Yep i am baby jontin,oh ok didnt know meant yep babi jontin
